# date:Wed Nov 24 18:28:30 CET 2021
# maxtrees:1000000.0
# AP mean [mm]:700.0
# AP std [mm]:50.0
# Temp mean [°C]:10.0
# Temp std [°C]:1.0
# offspringRate [%]:2.0
Spruce (count),Spruce volume (m^3),Fir (count),Fir volume (m^3),Beech (count),Beech volume (m^3)
1660,7.220654904734658E8,0,4.1461316868662834E-7,2255,5.063414849873255E9
1673,7.276597595889032E8,0,4.1461316868662834E-7,2279,5.103514446661276E9
1655,7.299740475525804E8,0,4.1461316868662834E-7,2244,5.129979750849249E9
1680,7.364444944492801E8,0,4.1461316868662834E-7,2258,5.159082480196875E9
1683,7.383062985648861E8,0,4.1461316868662834E-7,2286,5.117372970064448E9
1698,7.44108120683318E8,0,4.1461316868662834E-7,2306,5.140576191611287E9
1705,7.50264496367674E8,0,4.1461316868662834E-7,2320,5.177989718742929E9
1730,7.542670150108017E8,0,4.1461316868662834E-7,2335,5.156501930621304E9
1742,7.507131149075791E8,0,4.1461316868662834E-7,2360,5.163653057761791E9
1759,7.579257189415374E8,0,4.1461316868662834E-7,2388,5.207531890436823E9
1769,7.626805330492564E8,0,4.1461316868662834E-7,2403,5.205247309505928E9
1791,7.721990880050141E8,0,4.1461316868662834E-7,2405,5.098363335149989E9
1800,7.764561870858129E8,0,4.1461316868662834E-7,2425,5.119227103065271E9
1820,7.812251434083983E8,0,4.1461316868662834E-7,2432,5.113534811014498E9
1839,7.817892030734825E8,0,4.1461316868662834E-7,2449,5.129298163514363E9
1865,7.872471337283766E8,0,4.1461316868662834E-7,2461,5.093632662548575E9
1883,7.852774051979119E8,0,4.1461316868662834E-7,2477,5.089321642219773E9
1899,7.958279469526875E8,0,4.1461316868662834E-7,2497,5.084100580047036E9
1914,8.024745852091635E8,0,4.1461316868662834E-7,2517,5.112155514263025E9
1928,7.999661332399299E8,0,4.1461316868662834E-7,2522,5.107674856716437E9
1947,8.081424430728316E8,0,4.1461316868662834E-7,2552,5.14918664034418E9
1967,8.143992522403512E8,0,4.1461316868662834E-7,2569,5.171618961964245E9
1983,8.162872413843598E8,0,4.1461316868662834E-7,2580,5.156350561894047E9
1962,8.235940763595957E8,0,4.1461316868662834E-7,2555,5.173324776915492E9
1982,8.260043014464382E8,0,4.1461316868662834E-7,2566,5.142288896708608E9
2007,8.37867164882564E8,0,4.1461316868662834E-7,2576,5.112621615931209E9
2018,8.435804657143288E8,0,4.1461316868662834E-7,2599,5.181529793731983E9
2037,8.478956125705934E8,0,4.1461316868662834E-7,2613,5.193023337057279E9
2059,8.43025092617612E8,0,4.1461316868662834E-7,2615,5.163342663714673E9
2078,8.491280900321702E8,0,4.1461316868662834E-7,2630,5.190473882432526E9
2108,8.611346732854172E8,0,4.1461316868662834E-7,2642,5.241323600682409E9
2136,8.749529399710068E8,0,4.1461316868662834E-7,2658,5.262385814983987E9
2162,8.818564009836919E8,0,4.1461316868662834E-7,2677,5.306896353129259E9
2186,8.891486376047503E8,0,4.1461316868662834E-7,2694,5.299369681945717E9
2208,8.882177482145556E8,0,4.1461316868662834E-7,2719,5.329285754231884E9
2226,8.87868715385349E8,0,4.1461316868662834E-7,2722,5.348377609824655E9
2231,8.894817711058363E8,0,4.1461316868662834E-7,2752,5.378697764346131E9
2248,8.937720892698314E8,0,4.1461316868662834E-7,2778,5.399343119681037E9
2267,8.971197523313142E8,0,4.1461316868662834E-7,2790,5.419226436035861E9
2290,9.087222545520414E8,0,4.1461316868662834E-7,2797,5.405396084936971E9
2267,9.192329021872466E8,0,4.1461316868662834E-7,2767,5.325318889504487E9
2287,9.278597823928244E8,0,4.1461316868662834E-7,2779,5.351429935703592E9
2313,9.382503217323105E8,0,4.1461316868662834E-7,2818,5.39197534669954E9
2341,9.404283933885032E8,0,4.1461316868662834E-7,2838,5.394249479498862E9
2362,9.501790704517678E8,0,4.1461316868662834E-7,2857,5.416046791601236E9
2398,9.589796285680038E8,0,4.1461316868662834E-7,2874,5.444095491854523E9
2431,9.636566761777699E8,0,4.1461316868662834E-7,2887,5.464502007270604E9
2446,9.611156710028037E8,0,4.1461316868662834E-7,2926,5.519616774896171E9
2419,9.675735983989882E8,0,4.1461316868662834E-7,2893,5.555666684074531E9
2442,9.761674016953224E8,0,4.1461316868662834E-7,2906,5.573792987573018E9
2465,9.799550715907363E8,0,4.1461316868662834E-7,2925,5.565203394429041E9
2433,9.779968544202693E8,0,4.1461316868662834E-7,2892,5.581257507752613E9
2459,9.86485183972974E8,0,4.1461316868662834E-7,2895,5.558441314996711E9
2468,9.95123762943751E8,0,4.1461316868662834E-7,2925,5.534346050791711E9
2487,9.99085915175458E8,0,4.1461316868662834E-7,2955,5.577565909541512E9
2510,1.0071487005226461E9,0,4.1461316868662834E-7,2964,5.51636228196657E9
2527,1.0146207720165327E9,0,4.1461316868662834E-7,3002,5.554405367127999E9
