Spruce (count),Spruce volume (m^3),Fir (count),Fir volume (m^3),Beech (count),Beech volume (m^3)
163,3.556949733519369E8,17,3.769105876582493E7,345,6.710620372360592E9
162,3.522065732066069E8,17,3.769342926811308E7,344,6.67987552754454E9
164,3.5022282090637624E8,17,3.793172812598553E7,342,6.638643045863549E9
164,3.5148803139163154E8,17,3.817055257345724E7,340,6.633852837243474E9
164,3.5150062128812593E8,17,3.817292469764151E7,338,6.601818839146188E9
164,3.515133549496083E8,17,3.817529634034126E7,337,6.571120398176823E9
164,3.527904271347368E8,17,3.841356947048863E7,336,6.560577536436916E9
163,3.4925263880306304E8,17,3.841594416253008E7,334,6.498916807460613E9
161,3.437158081692855E8,17,3.866741763619736E7,333,6.49131049144154E9
161,3.4372854327206576E8,15,3.1527317187235773E7,330,6.414749254610906E9
161,3.4374127314260536E8,15,3.1529802658866547E7,329,6.383990957019295E9
161,3.43754032170802E8,15,3.1532384801323075E7,327,6.3228091538084755E9
160,3.408670179298549E8,15,3.158220107160658E7,324,6.24944548517419E9
159,3.3735728823505896E8,15,3.1584782136191517E7,328,6.218828721466511E9
159,3.386431181299575E8,15,3.184362451208434E7,327,6.208129701494118E9
158,3.351581936789616E8,15,3.1846199011289798E7,327,6.208332202976998E9
157,3.348618664601296E8,15,3.185601856727462E7,327,6.20911051695569E9
156,3.359969465453573E8,15,3.2114035551629722E7,327,6.229494412085463E9
156,3.3600956597817683E8,15,3.211660093706196E7,326,6.198788397719999E9
154,3.304349652018751E8,15,3.211916580342416E7,325,6.16827060026438E9
154,3.3044737720595527E8,15,3.2121730574052513E7,321,6.099483947198457E9
154,3.3045992440245456E8,15,3.212429524878311E7,319,6.043392088083185E9
154,3.304724860043471E8,15,3.212685982744998E7,318,6.017849704764838E9
154,3.304850469147283E8,15,3.212942430988724E7,317,5.987171241123003E9
154,3.317408003701105E8,14,2.88327437107299E7,314,5.922270394739034E9
152,3.258387457675397E8,14,2.8961834065333925E7,314,5.93242872599072E9
152,3.271161640909943E8,14,2.92161296002936E7,317,5.921680940552146E9
152,3.283934402656641E8,14,2.94690956102805E7,317,5.941742455092619E9
151,3.261051487034555E8,14,2.972057376333948E7,317,5.9610527503858185E9
151,3.2736715851767486E8,14,2.9970443099578056E7,317,5.981032642568349E9
151,3.273797216099194E8,14,2.9972923433768217E7,316,5.950914616599482E9
149,3.212045157103633E8,14,2.997540325896314E7,316,5.951113092621378E9
148,3.176714567189294E8,14,2.997788291307985E7,316,5.951311556548325E9
148,3.176840384536985E8,14,2.998036239601009E7,314,5.890453155099467E9
148,3.1769661947044814E8,14,2.9982841707643956E7,313,5.885495650765767E9
147,3.164187838331225E8,14,3.0230858024889078E7,311,5.843686587747347E9
147,3.176634069077677E8,14,3.0477064035733283E7,310,5.832833582021095E9
147,3.1890829150359213E8,14,3.0721330363188505E7,310,5.85291091879787E9
146,3.165913311807342E8,14,3.096357150606144E7,310,5.872941892947761E9
146,3.1660363220981884E8,14,3.0965974321761895E7,309,5.842147992604595E9
149,3.1712532567936754E8,14,3.1061403878220282E7,310,5.850067369605222E9
149,3.183558909293263E8,14,3.1300654281662945E7,310,5.869914914296355E9
149,3.1958030238188785E8,14,3.1537730267078638E7,309,5.858623520345725E9
149,3.195924823734104E8,14,3.1540081099295996E7,308,5.827850577168412E9
149,3.208144583403109E8,14,3.1774863691637143E7,308,5.847636343757767E9
149,3.208268706559537E8,14,3.1777191784131214E7,308,5.84783429590362E9
149,3.2083927279121625E8,14,3.1779519401306685E7,308,5.848032188099335E9
